Stock,Asset Turnover,Asset Turnover (Average),Asset Turnover (Average) YOY,Asset Turnover YOY,Book Value Per Share * USD,Book Value Per Share * USD YOY,Cap Ex as a % of Sales,Cap Spending USD Mil,Cash & Short-Term Investments,Cash & Short-Term Investments YOY,EBT Margin,Earnings Per Share USD,Earnings Per Share USD YOY,Financial Leverage,Financial Leverage (Average),Fixed Assets Turnover,Free Cash Flow Per Share * USD,Free Cash Flow Per Share * USD YOY,Free Cash Flow USD Mil,Free Cash Flow USD Mil YOY,Free Cash Flow/Net Income,Free Cash Flow/Net Income YOY,Free Cash Flow/Sales %,Mean Future Fractional Price Change,Mean Past Fractional Price Change,Mean Price,Net Income USD Mil,Net Income USD Mil YOY,Net Margin %,Net PP&E,Net PP&E YOY,Operating Cash Flow USD Mil,Operating Cash Flow USD Mil YOY,Operating Income USD Mil,Operating Income USD Mil YOY,Operating Margin,Operating Margin %,Return on Assets %,Return on Assets % YOY,Return on Equity %,Revenue,Revenue USD Mil,Revenue USD Mil YOY,Revenue YOY,Shares Mil,Shares Mil YOY,Total Assets,Total Assets YOY,Total Liabilities,Total Liabilities & Equity,Total Liabilities & Equity YOY,Total Liabilities YOY,Total Stockholders' Equity,Total Stockholders' Equity YOY,Working Capital Ratio,P/E Ratio,P/B Ratio,D/E Ratio,Working Capital Ratio YOY,P/E Ratio YOY,P/B Ratio YOY,D/E Ratio YOY
CECO,0.67,0.67,0.991228070175,0.991228070175,11.4,1.01806008565,3.58,-18.0,8.2,0.967768595041,7.88,0.975,0.986486486486,2.42,2.42,5.32,0.86,0.931348063406,13.0,0.942102478173,0.89,0.831168831169,5.37,2.76390374488,0.587213492864,3.70318181818,16.0,1.0,5.4,13.73,1.00252016129,33.0,1.01095113902,22.0,1.00697713303,9.09,9.1,2.45,0.934959349593,8.47,100.0,25.0,1.02803738318,1.0,46.0,1.0,100.0,1.0,60.82,100.0,1.0,1.00709379574,39.9,0.984635213248,1.64419598816,3.79813519813,0.324840510367,1.52431077694,0.992956171739,0.595257513314,0.576796498695,1.0228090385
CELG,0.41,0.41,0.82,0.82,6.83,0.947295423024,3.09,-286.0,24.22,0.556525735294,21.86,1.94,0.811715481172,4.57,4.57,12.71,2.46,0.872340425532,2.197,0.835043709616,1.37,1.03787878788,23.74,1.0234079301,0.997964279005,113.643181773,1.602,0.801,17.31,3.01,0.811320754717,2.484,0.885245901639,2.254,0.89479952362,24.36,24.4,7.22,0.554531490015,25.75,100.0,9.256,1.20677966102,1.0,824.0,0.985645933014,100.0,1.0,78.12,100.0,1.0,1.25252525253,21.88,0.581450969971,1.28008192524,58.5789596768,16.6388260283,3.57038391225,0.798387096771,1.22945083857,1.05348791385,2.15413735159
CENX,1.04,1.04,1.0297029703,1.0297029703,12.31,1.03969594595,2.81,-55.0,6.58,0.811344019729,-2.11,-0.68,-0.523076923077,1.72,1.72,1.55,0.77,5.92307692308,-23.0,-0.161971830986,0.38,0.339285714286,-1.17,2.33211400701,0.160046835837,3.97636363636,-59.0,-0.468253968254,-3.04,70.32,1.09686476369,32.0,0.163265306122,-39.0,-0.278571428571,-2.0,-2.0,-3.15,-0.535714285714,-5.62,100.0,1.95,1.00983946142,1.0,87.0,0.977528089888,100.0,1.0,41.92,100.0,1.0,0.914884329987,58.08,1.07198228128,2.38549618321,-5.84759358288,0.323018979396,0.721763085399,1.09303435114,-0.305971892041,0.153936193038,0.853450981386
CERN,0.88,0.88,1.11392405063,1.11392405063,11.22,1.12763819095,14.65,-648.0,9.23,0.294323979592,17.66,1.54,1.02666666667,1.44,1.44,3.96,0.76,1.1875,299.0,0.788918205805,0.55,0.763888888889,6.76,0.79959646954,0.942474317802,60.2690906364,539.0,1.02666666667,12.19,23.54,1.15392156863,948.0,1.11924439197,781.0,1.02359108781,17.65,17.7,10.69,0.877668308703,14.51,100.0,4.425,1.3003232442,1.0,351.0,1.00285714286,100.0,1.0,30.41,100.0,1.0,1.42837012682,69.59,0.884131622411,3.28839197632,39.1357731405,5.37157670556,0.436988072999,0.700098651759,0.917994465389,0.835794960978,1.61556276307
CERS,0.31,0.31,0.704545454545,0.704545454545,0.96,1.65517241379,2.11,-1.0,77.35,1.23306233062,-173.97,-0.61,1.0,1.47,1.47,9.34,-0.56,1.03703703704,-52.0,1.2380952381,0.93,0.861111111111,-151.51,0.785792536315,1.14564436077,6.08545454545,-56.0,1.4358974359,-163.25,2.54,0.549783549784,-51.0,1.275,-61.0,1.35555555556,-178.46,-178.5,-50.5,1.07607074366,-81.99,100.0,34.0,0.944444444444,1.0,97.0,1.25974025974,100.0,1.0,32.05,100.0,1.0,0.651025797278,67.95,1.33838881229,3.12012480499,-9.97615499254,6.33901515151,0.471670345843,1.5360374415,1.14564436077,0.692160134633,0.48642501439
CEVA,0.28,0.28,1.16666666667,1.16666666667,8.93,1.0079006772,3.67,-2.0,31.59,1.02664933377,12.41,0.3,-7.5,1.14,1.14,18.78,0.44,0.578947368421,17.0,2.125,2.74,-0.291799787007,28.9,1.35230967904,1.36223717522,24.1790909091,6.0,-6.0,10.53,1.75,1.4,19.0,2.11111111111,6.0,6.0,10.61,10.6,2.98,-7.64102564103,3.43,100.0,59.0,1.1568627451,1.0,21.0,1.0,100.0,1.0,12.49,100.0,1.0,0.897270114943,87.51,1.01661245353,8.0064051241,80.596969697,2.70762496183,0.142726545538,1.11449159327,-0.181631623363,1.35155894428,0.882607833327
CF,0.36,0.36,0.837209302326,0.837209302326,17.64,0.947877485223,57.31,-2.469,2.25,0.127768313458,24.55,2.96,0.546125461255,3.16,3.16,0.61,-4.28,4.55319148936,-1.265,0.00317042606516,-1.81,6.24137931034,-29.38,0.730184822326,0.821547918867,40.2869240455,699.0,502.877697842,16.25,67.03,1.37525646286,1.204,0.855113636364,1.193,0.504013519223,27.69,27.7,5.81,0.460015835313,16.98,100.0,4.308,0.908285895003,1.0,236.0,0.921875,100.0,1.0,68.32,100.0,1.0,1.08668681406,31.68,0.853218421761,1.46370023419,13.6104473127,2.2838392316,2.15656565657,0.920228337237,1.50432085144,0.866723739802,1.27363262014
CFBK,0.03,0.03,0.75,0.75,2.19,1.00921658986,0.4,-0.0,7.37,0.810781078108,11.52,0.2,0.986486486486,9.17,9.17,3.02,0.51,-6.375,5.0,5.0,1.13,0.911290322581,45.37,1.21588042081,1.01694340901,1.36409090909,4.0,inf,32.48,1.03,0.858333333333,5.0,5.0,1.0,inf,11.52,11.5,1.09,54.5,9.94,100.0,11.0,1.1,1.0,23.0,1.4375,100.0,1.0,89.09,100.0,1.0,1.00022454249,10.91,0.998170173833,1.12246043327,6.82045454545,0.622872561228,8.16590284143,0.999775507918,1.03087414064,1.00765625459,1.00205813469
CFFI,0.07,0.07,1.0,1.0,37.62,1.05407677221,1.82,-2.0,10.89,0.866348448687,17.55,3.68,1.02506963788,10.72,10.72,2.68,6.22,0.494042891183,14.0,0.4375,1.08,0.412213740458,13.65,1.30209604286,1.02064511692,37.3843993636,13.0,1.08333333333,12.65,2.6,0.928571428571,15.0,0.441176470588,17.0,1.0,17.55,17.5,0.92,0.989247311828,9.85,100.0,99.0,1.0206185567,1.0,3.0,1.0,100.0,1.0,90.67,100.0,1.0,0.9991184573,9.33,1.00864864865,1.10290062865,10.1588041749,0.993737356821,9.718113612,1.0008823205,0.995683687433,0.968283472161,0.990551525189
CFFN,0.02,0.02,1.0,1.0,10.41,0.979303857008,5.7,-12.0,7.85,0.95498783455,54.89,0.58,1.03571428571,6.95,6.95,2.88,0.57,1.0,75.0,0.882352941176,0.96,0.880733944954,35.36,1.25220543816,1.06033255427,10.9627281905,78.0,1.0,36.97,0.77,1.08450704225,87.0,0.945652173913,116.0,1.00869565217,54.89,54.9,0.79,0.975308641975,5.36,100.0,211.0,1.0193236715,1.0,135.0,0.971223021583,100.0,1.0,85.61,100.0,1.0,1.00871921763,14.39,0.951090548579,1.16808784021,18.9012555009,1.05309588766,5.94927032662,0.991356149979,1.02376936275,1.0827411193,1.06059220033
CFI,1.87,1.87,0.994680851064,0.994680851064,9.41,1.05375139978,3.37,-10.0,23.18,1.047920434,7.4,1.21,0.858156028369,1.43,1.43,9.2,1.54,1.48076923077,16.0,1.06666666667,1.04,1.20930232558,5.05,0.997959417814,1.48384797193,26.1527138095,15.0,0.882352941176,4.86,21.05,1.07948717949,26.0,1.3,23.0,1.15,7.35,7.3,9.07,0.794220665499,13.04,100.0,310.0,1.08013937282,1.0,12.0,1.0,100.0,1.0,30.31,100.0,1.0,0.99149492967,69.69,1.00374477891,3.29924117453,21.6138130657,2.77924695106,0.434926101306,1.00857802705,1.72911209952,1.4081575334,0.987795852594
CFNB,0.04,0.04,1.0,1.0,17.91,1.02990224267,3.58,-18.0,8.24,1.19075144509,53.35,0.87,1.29850746269,3.88,3.88,0.74,0.5,0.625,5.0,0.833333333333,0.57,0.619565217391,18.61,1.08329490121,0.941677316393,12.608021,9.0,1.28571428571,32.61,4.39,0.598092643052,5.0,0.833333333333,15.0,1.36363636364,53.35,53.4,1.38,1.11290322581,4.87,100.0,28.0,1.27272727273,1.0,10.0,1.0,100.0,1.0,74.25,100.0,1.0,1.08711566618,25.75,0.812302839117,1.3468013468,14.4919781609,0.703965438303,2.88349514563,0.919865319864,0.725199772393,0.914336601454,1.33831326671
CFNL,0.05,0.05,1.0,1.0,12.52,1.09154315606,1.96,-3.0,0.61,1.01666666667,42.23,1.43,1.43,9.75,9.75,6.71,-0.57,-0.459677419355,-22.0,-0.236559139785,-0.46,-0.161403508772,-12.78,1.45203097148,1.2426829728,22.7023305909,47.0,1.42424242424,27.99,0.62,0.837837837838,-18.0,-0.189473684211,71.0,1.44897959184,42.23,42.2,1.27,1.22115384615,11.98,100.0,169.0,1.14965986395,1.0,33.0,1.0,100.0,1.0,89.75,100.0,1.0,1.00956130484,10.25,0.923423423423,1.11420612813,15.875755658,1.81328519097,8.75609756098,0.990529247908,0.869009071888,1.13846435288,1.0932810228
CFR,0.04,0.04,1.0,1.0,44.54,1.05220883534,13.81,-147.0,12.34,0.805483028721,30.02,4.28,0.997668997669,10.4,10.4,2.13,4.69,1.91428571429,246.0,1.5974025974,0.88,1.57142857143,23.12,1.41099812163,0.918836086094,61.4229155909,279.0,1.0035971223,25.37,1.96,1.24840764331,393.0,1.36933797909,320.0,0.952380952381,30.02,30.0,0.95,0.922330097087,9.92,100.0,1.065,1.05759682224,1.0,63.0,1.0,100.0,1.0,89.88,100.0,1.0,0.999555160142,10.12,1.00396825397,1.11259457054,14.3511485025,1.37905064192,8.8814229249,1.00044503783,0.920982899379,0.873244982587,0.995604349231
CFW,0.02,0.02,1.0,1.0,9.25,1.10381861575,5.7,-12.0,7.85,0.95498783455,54.89,0.58,1.03571428571,6.95,6.95,2.88,0.51,1.13333333333,75.0,0.882352941176,0.96,0.880733944954,35.36,0.630989930639,0.236139625348,2.92873136364,78.0,1.0,36.97,0.77,1.08450704225,87.0,0.945652173913,116.0,1.00869565217,54.89,54.9,0.79,0.975308641975,5.36,100.0,211.0,1.0193236715,1.0,135.0,0.971223021583,100.0,1.0,85.61,100.0,1.0,1.00871921763,14.39,0.951090548579,1.16808784021,5.04953683386,0.31661960688,5.94927032662,0.991356149979,0.227996879647,0.213929736262,1.06059220033
CFX,0.57,0.57,0.850746268657,0.850746268657,25.13,0.934548159167,1.76,-70.0,2.93,0.694312796209,5.97,1.34,0.443708609272,2.19,2.19,5.77,2.25,0.885826771654,234.0,0.769736842105,1.39,1.78205128205,5.9,1.55766544892,0.480343089147,24.0809089545,168.0,0.428571428571,4.23,9.57,0.950347567031,304.0,0.787564766839,285.0,0.69512195122,7.18,7.2,2.4,0.448598130841,5.4,100.0,3.967,0.857915224913,1.0,125.0,1.0162601626,100.0,1.0,54.4,100.0,1.0,0.961640445466,45.6,1.04996546166,1.83823529412,17.970827578,0.95825344029,1.19298245614,1.03988970588,1.08256427554,0.513984308283,0.915878169883
CGI,0.67,0.67,0.991228070175,0.991228070175,11.4,1.01806008565,3.58,-18.0,8.2,0.967768595041,7.88,0.975,0.986486486486,2.42,2.42,5.32,0.86,0.931348063406,13.0,0.942102478173,0.89,0.831168831169,5.37,0.434017039341,1.0106110211,22.180072,16.0,1.0,5.4,13.73,1.00252016129,33.0,1.01095113902,22.0,1.00697713303,9.09,9.1,2.45,0.934959349593,8.47,100.0,25.0,1.02803738318,1.0,46.0,1.0,100.0,1.0,60.82,100.0,1.0,1.00709379574,39.9,0.984635213248,1.64419598816,22.7487917949,1.94562035088,1.52431077694,0.992956171739,1.02445500769,0.992683079658,1.0228090385
CGNX,0.53,0.53,0.828125,0.828125,9.58,1.12971698113,6.37,-29.0,39.25,2.20629567173,28.18,2.13,1.56617647059,1.08,1.08,8.9,1.49,1.60215053763,90.0,0.666666666667,0.48,0.432432432432,19.9,1.79922494015,0.862047309334,34.9663789091,187.0,1.54545454545,41.52,6.0,1.02915951973,118.0,0.75641025641,122.0,0.953125,26.97,27.0,21.89,1.37933207309,23.95,100.0,451.0,1.05868544601,1.0,88.0,0.988764044944,100.0,1.0,6.99,100.0,1.0,0.673410404624,93.01,1.03782637804,14.3061516452,16.4161403329,3.64993516796,0.0751532093323,1.48497854077,0.550415183424,0.763064841667,0.648866148397
CHCI,1.07,1.07,1.25882352941,1.25882352941,-1.08,-5.14285714286,0.27,-0.0,21.29,1.6007518797,-4.39,-1.43,0.629955947137,2.42,2.42,155.58,-2.58,-3.39473684211,2.0,-0.4,-0.52,-0.65,3.91,1.1395878554,0.212610883545,1.61545454545,-5.0,0.714285714286,-7.44,0.67,0.957142857143,3.0,-0.6,-4.0,1.33333333333,-5.79,-5.8,-7.95,0.658112582781,8.47,100.0,61.0,1.27083333333,1.0,3.0,1.0,100.0,1.0,102.18,100.0,1.0,0.984582771247,-2.18,0.57671957672,0.978665100803,-1.12968849332,-1.49579124579,-46.871559633,1.01565864161,0.33750119276,-0.0413410051337,1.70721232812
CHCO,0.05,0.05,1.0,1.0,27.59,1.06731141199,1.65,-3.0,1.89,0.441588785047,45.22,3.53,1.04437869822,8.86,8.86,2.35,4.01,1.27707006369,45.0,0.865384615385,0.83,0.84693877551,24.6,1.48363339366,1.06843492805,44.5924751818,54.0,1.01886792453,29.31,2.08,0.924444444444,48.0,0.905660377358,83.0,1.07792207792,45.22,45.2,1.49,0.961290322581,13.2,100.0,182.0,1.03409090909,1.0,15.0,1.0,100.0,1.0,88.71,100.0,1.0,1.0,11.29,1.0,1.12726862811,12.63242923,1.61625499028,7.8573959256,1.0,1.02303401043,1.00105266003,1.0
CHD,0.79,0.79,1.03947368421,1.03947368421,7.89,1.00766283525,1.82,-61.0,7.75,0.80310880829,18.72,1.53,1.02,2.1,2.1,5.54,1.72,1.04242424242,544.0,1.15744680851,1.33,1.16666666667,16.03,1.05497521058,1.11862837905,42.1043521818,410.0,0.992736077482,12.09,14.32,1.01849217639,606.0,1.12222222222,674.0,1.05148205928,19.86,19.9,9.5,0.991649269311,19.9,100.0,3.395,1.02972399151,1.0,267.0,0.970909090909,100.0,1.0,52.47,100.0,1.0,1.00845665962,47.53,0.990827600584,1.90585096245,27.5191844325,5.3364197949,1.10393435725,0.991614255765,1.09669448926,1.11012169936,1.01779225672
CHDN,0.52,0.52,0.991228070175,0.991228070175,46.15,1.01806008565,3.77,-46.0,3.27,0.967768595041,9.25,3.71,0.986486486486,3.69,3.69,2.08,12.02,0.931348063406,219.0,0.942102478173,3.36,0.831168831169,18.05,1.08650402281,1.51201507733,140.634544182,65.0,1.0,5.33,25.17,1.00252016129,265.0,1.01095113902,124.0,1.00697713303,10.2,10.2,2.79,0.934959349593,9.81,100.0,1.212,1.02803738318,1.0,18.0,1.0,100.0,1.0,72.9,100.0,1.0,1.00709379574,27.1,0.984635213248,1.37174211248,37.9068852243,3.04733573525,2.69003690037,0.992956171739,1.53272761264,1.48519237582,1.0228090385
CHE,1.8,1.8,1.0843373494,1.0843373494,29.09,1.136328125,2.86,-44.0,1.73,1.05487804878,11.67,6.33,1.13644524237,1.66,1.66,13.86,7.47,5.61654135338,127.0,1.89552238806,1.15,1.71641791045,8.25,1.0294899688,1.42650028168,151.968917091,110.0,1.11111111111,7.14,13.77,1.12408163265,172.0,1.56363636364,184.0,-1.09523809524,11.95,12.0,12.88,1.13680494263,22.86,100.0,1.543,1.05975274725,1.0,17.0,0.944444444444,100.0,1.0,39.78,100.0,1.0,0.837297411071,60.22,1.14726614593,2.51382604324,24.0077278185,5.22409477796,0.660577881103,1.19431875314,1.25523010568,1.25535947786,0.729819679628
CHFC,0.04,0.04,1.0,1.0,26.16,1.06950122649,2.41,-9.0,2.6,1.04,34.96,2.39,1.21319796954,9.04,9.04,3.47,2.29,1.01777777778,94.0,1.22077922078,1.09,0.886178861789,26.67,1.58231091004,1.22495062643,34.0960019091,87.0,1.40322580645,24.51,1.16,0.872180451128,103.0,1.14444444444,124.0,1.37777777778,34.96,35.0,1.05,1.14130434783,9.58,100.0,354.0,1.28260869565,1.0,36.0,1.125,100.0,1.0,88.94,100.0,1.0,0.998092245539,11.06,1.01561065197,1.12435349674,14.2661095854,1.30336398735,8.04159132007,1.00191140094,1.00968733643,1.14534756585,0.982750863831
CHH,1.26,1.26,0.984375,0.984375,-7.11,1.0274566474,3.23,-28.0,26.98,0.811916942522,21.4,2.22,1.05714285714,2.42,2.42,10.39,1.97,0.684027777778,132.0,0.80981595092,1.03,0.780303030303,15.36,1.10640698092,0.913307888714,49.5898624091,128.0,1.0406504065,14.79,12.3,1.03015075377,160.0,0.869565217391,225.0,1.04651162791,26.2,26.2,18.64,0.898313253012,8.47,100.0,860.0,1.1345646438,1.0,57.0,0.98275862069,100.0,1.0,155.22,100.0,1.0,0.933654135338,-55.22,0.833509433962,0.644246875403,22.33777586,-6.97466419256,-2.81093806592,1.07106043036,0.863939894732,0.888901630084,1.12014825183
CHK,0.44,0.44,0.862745098039,0.862745098039,1.84,0.0920920920921,29.54,-3.771,4.75,0.47123015873,-149.62,-22.43,-11.9946524064,2.42,2.42,0.55,-3.96,1.49433962264,-2.537,1.27872983871,0.17,-0.165048543689,-19.88,1.67806394756,0.233778392493,4.37181818182,-14.685,-7.66040688576,-116.39,82.38,1.03246020805,1.234,0.266292619767,-18.919,-5.44118492954,-148.22,-148.2,-51.13,-16.6006493506,-230.02,100.0,12.764,0.551956756757,1.0,662.0,0.857512953368,100.0,1.0,87.68,100.0,1.0,1.4982911825,12.32,0.297010607522,1.14051094891,-0.19490941515,2.37598814229,7.11688311688,0.6674270073,-0.0194902181883,2.53852841414,5.04457128653
CHKE,0.62,0.62,0.953846153846,0.953846153846,3.08,1.52475247525,1.75,-1.0,12.92,1.92261904762,41.56,1.15,1.59722222222,1.96,1.96,29.3,-1.18,-2.36,10.0,-0.909090909091,0.99,-0.543956043956,27.91,0.794964341568,1.35128944742,18.6920002,10.0,1.66666666667,28.08,1.99,0.880530973451,10.0,1.11111111111,15.0,1.5,44.01,44.0,17.42,1.25867052023,41.14,100.0,35.0,1.20689655172,1.0,9.0,1.125,100.0,1.0,49.14,100.0,1.0,0.734309623431,50.86,1.53748488513,2.035002035,16.2539132174,6.06883123377,0.966181675187,1.36182336182,0.846024697516,0.886235286943,0.477604450316
CHMP,2.61,2.61,1.06097560976,1.06097560976,37.76,0.743160795119,2.78,-2.0,2.36,0.692082111437,-1.79,-22.0,1.1,11.38,11.38,9.15,6.34,0.531879194631,-0.0,0.0,0.06,0.0530973451327,-0.11,0.659135574166,0.766767083531,46.2727262727,-1.0,1.0,-1.94,29.28,1.05172413793,2.0,-2.0,-0.0,1.00697713303,-0.34,-0.3,-5.08,1.15717539863,-45.65,100.0,61.0,0.953125,1.0,0.0,1.0,100.0,1.0,91.22,100.0,1.0,1.05274091171,8.78,0.657677902622,1.09625082219,-2.10330573967,1.22544296273,10.3895216401,0.949901337429,0.697060985028,1.03176471171,1.60069375528
